lsoa21cd,lsoa21nm,borough_code,borough_name,ward25cd,ward25nm,icb_code,neighbourhood_id,neighbourhood_name,assignment_method,assignment_source_file,definition_group,manual_override,manual_override_detail
E01000135,Barnet 038A,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000136,Barnet 038B,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000137,Barnet 041A,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000138,Barnet 040A,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000139,Barnet 041B,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000140,Barnet 041C,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000141,Barnet 039A,E09000003,Barnet,E05013634,Cricklewood,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000142,Barnet 040B,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000143,Barnet 041D,E09000003,Barnet,E05013634,Cricklewood,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000144,Barnet 038C,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000145,Barnet 037A,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000146,Barnet 038D,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000147,Barnet 043F,E09000003,Barnet,E05013633,Colindale South,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000150,Barnet 036A,E09000003,Barnet,E05013649,West Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000151,Barnet 026B,E09000003,Barnet,E05013632,Colindale North,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000152,Barnet 026C,E09000003,Barnet,E05013632,Colindale North,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000153,Barnet 026D,E09000003,Barnet,E05013632,Colindale North,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000154,Barnet 026E,E09000003,Barnet,E05013632,Colindale North,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000156,Barnet 022A,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000157,Barnet 022B,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000158,Barnet 015A,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000159,Barnet 015B,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000160,Barnet 015C,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000161,Barnet 015D,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000162,Barnet 015E,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000163,Barnet 022C,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000164,Barnet 022D,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000165,Barnet 022E,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000166,Barnet 003A,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000167,Barnet 002A,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000168,Barnet 003B,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000169,Barnet 003C,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000170,Barnet 006A,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000171,Barnet 006B,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000172,Barnet 003D,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000173,Barnet 006C,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000174,Barnet 006D,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000175,Barnet 006E,E09000003,Barnet,E05013635,East Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000176,Barnet 027A,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000177,Barnet 029A,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000178,Barnet 027B,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000179,Barnet 029B,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000180,Barnet 029C,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000181,Barnet 029D,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000182,Barnet 029E,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000183,Barnet 033A,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000184,Barnet 027C,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000185,Barnet 029F,E09000003,Barnet,E05013636,East Finchley,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000186,Barnet 014A,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000187,Barnet 014B,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000188,Barnet 014C,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000189,Barnet 014D,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000190,Barnet 014E,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000191,Barnet 014F,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000192,Barnet 018A,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000193,Barnet 018B,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000194,Barnet 018C,E09000003,Barnet,E05013630,Burnt Oak,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000195,Barnet 013A,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000196,Barnet 028A,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000197,Barnet 023A,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000198,Barnet 025A,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000199,Barnet 025B,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000200,Barnet 028B,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000201,Barnet 028C,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000202,Barnet 028D,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000203,Barnet 028E,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000204,Barnet 025C,E09000003,Barnet,E05013639,Finchley Church End,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000205,Barnet 035A,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000206,Barnet 033B,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000207,Barnet 033C,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000208,Barnet 033D,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000209,Barnet 035B,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000210,Barnet 033E,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000211,Barnet 035C,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000212,Barnet 035D,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000213,Barnet 033F,E09000003,Barnet,E05013641,Garden Suburb,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000214,Barnet 038E,E09000003,Barnet,E05013631,Childs Hill,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000215,Barnet 037B,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000216,Barnet 035E,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000217,Barnet 035F,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000218,Barnet 037C,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000219,Barnet 037D,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000220,Barnet 037E,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000221,Barnet 039B,E09000003,Barnet,E05013634,Cricklewood,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000222,Barnet 040C,E09000003,Barnet,E05013634,Cricklewood,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000223,Barnet 039C,E09000003,Barnet,E05013634,Cricklewood,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000224,Barnet 040D,E09000003,Barnet,E05013634,Cricklewood,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000225,Barnet 037F,E09000003,Barnet,E05013642,Golders Green,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000226,Barnet 018D,E09000003,Barnet,E05013630,Burnt Oak,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000227,Barnet 018E,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000228,Barnet 007A,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000229,Barnet 013B,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000230,Barnet 013C,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000231,Barnet 013D,E09000003,Barnet,E05013638,Edgwarebury,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000232,Barnet 013E,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000233,Barnet 013F,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000234,Barnet 021D,E09000003,Barnet,E05013637,Edgware,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000235,Barnet 021E,E09000003,Barnet,E05013630,Burnt Oak,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000236,Barnet 034A,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000237,Barnet 032A,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000238,Barnet 034B,E09000003,Barnet,E05013643,Hendon,NCL,ncl__southeast_barnet,Southeast Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000239,Barnet 031A,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000240,Barnet 031B,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000241,Barnet 031C,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000242,Barnet 032B,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000243,Barnet 032C,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000244,Barnet 032D,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000245,Barnet 032E,E09000003,Barnet,E05013643,Hendon,NCL,ncl__south_barnet,South Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000246,Barnet 002B,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000247,Barnet 002C,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000248,Barnet 001A,E09000003,Barnet,E05013644,High Barnet,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000249,Barnet 001B,E09000003,Barnet,E05013644,High Barnet,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000250,Barnet 001C,E09000003,Barnet,E05013644,High Barnet,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000251,Barnet 002D,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000252,Barnet 002E,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000253,Barnet 007B,E09000003,Barnet,E05013644,High Barnet,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000254,Barnet 001D,E09000003,Barnet,E05013644,High Barnet,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000255,Barnet 017A,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000256,Barnet 016A,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000257,Barnet 017B,E09000003,Barnet,E05013646,Totteridge & Woodside,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000258,Barnet 016B,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000259,Barnet 025D,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000260,Barnet 025E,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000261,Barnet 017C,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000263,Barnet 016C,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000264,Barnet 016D,E09000003,Barnet,E05013645,Mill Hill,NCL,ncl__west_barnet,West Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000265,Barnet 011A,E09000003,Barnet,E05013640,Friern Barnet,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000266,Barnet 011B,E09000003,Barnet,E05013650,Whetstone,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000267,Barnet 005A,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000268,Barnet 005B,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000269,Barnet 005C,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__north_barnet,North Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000270,Barnet 005D,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000271,Barnet 008A,E09000003,Barnet,E05013628,Barnet Vale,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01000272,Barnet 008B,E09000003,Barnet,E05013650,Whetstone,NCL,ncl__east_barnet,East Barnet,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
