indicator_id,metric_title,public_explorer_visible,currently_in_app,theme,subtheme,ui_tier,source_key,source_name,source_file_or_api,source_geography,geography_version,source_period,unit,aggregation_method,benchmark_method,last_refresh_date,default_view,primary_visualisation,secondary_visualisation,compact_view_options,full_view_options,module_bundle_view,comparison_view,trend_view,map_view,source_url,docs_url,caveats
qof_points_af008,Atrial fibrillation: on the QOF Atrial Fibrillation register and with a CHA2DS2-VASc score 2... (AF008) points share,False,True,Health & Wellbeing,Atrial fibrillation,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_points_af001,Atrial fibrillation: patients with atrial fibrillation (AF001) points share,False,True,Health & Wellbeing,Atrial fibrillation,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_bp002,Blood pressure: aged 45 or over who have a record of blood pressure in the preceding 5... (BP002),True,True,Health & Wellbeing,Blood pressure,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_bp002,Blood pressure: aged 45 or over who have a record of blood pressure in the preceding 5... (BP002) PCAS share,False,True,Health & Wellbeing,Blood pressure,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_bp002,Blood pressure: aged 45 or over who have a record of blood pressure in the preceding 5... (BP002) points share,False,True,Health & Wellbeing,Blood pressure,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_prevalence_can,Cancer prevalence (QOF),True,True,Health & Wellbeing,Cancer,standard,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF prevalence using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_register_can001,Cancer registered share (QOF),False,True,Health & Wellbeing,Cancer,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of QOF register coverage derived from GP-practice data rather than a directly observed resident register.
qof_points_can001,Cancer: all cancer patients defined as a register of patients with a diagnosis... (CAN001) points share,False,True,Health & Wellbeing,Cancer,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_can005,"Cancer: cancer, diagnosed within the last 12 months, with the opportunity for a... (CAN005)",True,True,Health & Wellbeing,Cancer,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_can005,"Cancer: cancer, diagnosed within the last 12 months, with the opportunity for a... (CAN005) PCAS share",False,True,Health & Wellbeing,Cancer,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_can005,"Cancer: cancer, diagnosed within the last 12 months, with the opportunity for a... (CAN005) points share",False,True,Health & Wellbeing,Cancer,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_can004,"Cancer: cancer, diagnosed within the preceding 24 months, who have a patient... (CAN004)",True,True,Health & Wellbeing,Cancer,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_can004,"Cancer: cancer, diagnosed within the preceding 24 months, who have a patient... (CAN004) PCAS share",False,True,Health & Wellbeing,Cancer,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_can004,"Cancer: cancer, diagnosed within the preceding 24 months, who have a patient... (CAN004) points share",False,True,Health & Wellbeing,Cancer,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_points_qild007,Care of people with learning disabilities (QILD007) points share,False,True,Health & Wellbeing,Care of people with learning disabilities,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2021/22,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,ranked_distribution,benchmark_lollipop|ranked_distribution,choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_points_qild008,Care of people with learning disabilities (QILD008) points share,False,True,Health & Wellbeing,Care of people with learning disabilities,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2021/22,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,ranked_distribution,benchmark_lollipop|ranked_distribution,choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
